id,title,description,link,image_link,additional_image_link,availability,price,sale_price,condition,brand,gtin,mpn,identifier_exists,google_product_category,product_type,category,shipping,shipping_weight,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
29mm-sliding-7x7-nomesh,29mm Premium Sliding Window 7×7 ft Without Mesh · 8mm Clear Tuff | Woodenmax,Premium series · Without mesh · 8mm clear tuff · Standard powder coat. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/aluminium-windows/aluminium-sliding-window,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,51359.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > aluminium-windows,aluminium-windows,IN::Standard:0.00 INR,,aluminium-windows,luxury,package,standard-size-package,2026
georgian-bar-openable-2-5x5-std,Georgian Bar Openable Window 2.5×5 ft Top hung / side swing · 6mm | Woodenmax,Top hung / side swing casement · 6mm clear tuff · Standard powder coat. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/aluminium-windows/georgian-grill-casement-door,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,15195.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > aluminium-windows,aluminium-windows,IN::Standard:0.00 INR,,aluminium-windows,luxury,package,standard-size-package,2026
georgian-bar-openable-3x5-std,Georgian Bar Openable Window 3×5 ft Top hung / side swing · 6mm | Woodenmax,Top hung / side swing casement · 6mm clear tuff · Standard powder coat. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/aluminium-windows/georgian-grill-casement-door,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,18069.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > aluminium-windows,aluminium-windows,IN::Standard:0.00 INR,,aluminium-windows,luxury,package,standard-size-package,2026
georgian-bar-openable-3x6-std,Georgian Bar Openable Window 3×6 ft Half fixed + half top-hung · 6mm | Woodenmax,Half fixed lite + half top-hung / side swing · 6mm clear tuff. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/aluminium-windows/georgian-grill-casement-door,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,21517.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > aluminium-windows,aluminium-windows,IN::Standard:0.00 INR,,aluminium-windows,luxury,package,standard-size-package,2026
georgian-bar-openable-2x6-std,Georgian Bar Openable Window 2×6 ft Half fixed + half top-hung · 6mm | Woodenmax,Half fixed lite + half top-hung / side swing · 6mm clear tuff. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/aluminium-windows/georgian-grill-casement-door,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,14620.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > aluminium-windows,aluminium-windows,IN::Standard:0.00 INR,,aluminium-windows,luxury,package,standard-size-package,2026
georgian-bar-openable-3x8-std,Georgian Bar Openable Window 3×8 ft Half fixed + half top-hung · 6mm | Woodenmax,Half fixed lite + half top-hung / side swing · 6mm clear tuff. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/aluminium-windows/georgian-grill-casement-door,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,28414.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > aluminium-windows,aluminium-windows,IN::Standard:0.00 INR,,aluminium-windows,luxury,package,standard-size-package,2026
french-georgian-bar-2-5x6-5-std,French Aluminium Door with Georgian Bar Single swing 2.5 ft × 6.5 ft · Standard friction stay | Woodenmax,Swing door (not sliding) · 6mm clear tuff · Standard friction stay. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/aluminium-windows/french-door-georgian-bar,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,21949.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > aluminium-windows,aluminium-windows,IN::Standard:0.00 INR,,aluminium-windows,luxury,package,standard-size-package,2026
french-georgian-bar-3x6-5-std,French Aluminium Door with Georgian Bar Single swing 3 ft × 6.5 ft · Standard friction stay | Woodenmax,Swing door (not sliding) · 6mm clear tuff · Standard friction stay. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/aluminium-windows/french-door-georgian-bar,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,25882.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > aluminium-windows,aluminium-windows,IN::Standard:0.00 INR,,aluminium-windows,luxury,package,standard-size-package,2026
french-georgian-bar-4x6-5-std,French Aluminium Door with Georgian Bar Dual swing 4 ft × 6.5 ft · Standard friction stay | Woodenmax,Dual swing doors · 6mm clear tuff · Standard friction stay × 2 doors. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/aluminium-windows/french-door-georgian-bar,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,36034.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > aluminium-windows,aluminium-windows,IN::Standard:0.00 INR,,aluminium-windows,luxury,package,standard-size-package,2026
french-georgian-bar-5x6-5-std,French Aluminium Door with Georgian Bar Dual swing 5 ft × 6.5 ft · Standard friction stay | Woodenmax,Dual swing doors · 6mm clear tuff · Standard friction stay × 2 doors. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/aluminium-windows/french-door-georgian-bar,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,43899.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > aluminium-windows,aluminium-windows,IN::Standard:0.00 INR,,aluminium-windows,luxury,package,standard-size-package,2026
french-georgian-bar-6x6-5-std,French Aluminium Door with Georgian Bar Dual swing 6 ft × 6.5 ft · Standard friction stay | Woodenmax,Dual swing doors · 6mm clear tuff · Standard friction stay × 2 doors. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/aluminium-windows/french-door-georgian-bar,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,51764.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > aluminium-windows,aluminium-windows,IN::Standard:0.00 INR,,aluminium-windows,luxury,package,standard-size-package,2026
french-georgian-bar-2-5x7-std,French Aluminium Door with Georgian Bar Single swing 2.5 ft × 7 ft · Standard friction stay | Woodenmax,Swing door (not sliding) · 6mm clear tuff · Standard friction stay. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/aluminium-windows/french-door-georgian-bar,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,23462.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > aluminium-windows,aluminium-windows,IN::Standard:0.00 INR,,aluminium-windows,luxury,package,standard-size-package,2026
french-georgian-bar-3x7-std,French Aluminium Door with Georgian Bar Single swing 3 ft × 7 ft · Standard friction stay | Woodenmax,Swing door (not sliding) · 6mm clear tuff · Standard friction stay. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/aluminium-windows/french-door-georgian-bar,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,27697.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > aluminium-windows,aluminium-windows,IN::Standard:0.00 INR,,aluminium-windows,luxury,package,standard-size-package,2026
french-georgian-bar-4x7-std,French Aluminium Door with Georgian Bar Dual swing 4 ft × 7 ft · Standard friction stay | Woodenmax,Dual swing doors · 6mm clear tuff · Standard friction stay × 2 doors. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/aluminium-windows/french-door-georgian-bar,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,38454.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > aluminium-windows,aluminium-windows,IN::Standard:0.00 INR,,aluminium-windows,luxury,package,standard-size-package,2026
french-georgian-bar-5x7-std,French Aluminium Door with Georgian Bar Dual swing 5 ft × 7 ft · Standard friction stay | Woodenmax,Dual swing doors · 6mm clear tuff · Standard friction stay × 2 doors. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/aluminium-windows/french-door-georgian-bar,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,46924.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > aluminium-windows,aluminium-windows,IN::Standard:0.00 INR,,aluminium-windows,luxury,package,standard-size-package,2026
french-georgian-bar-6x7-std,French Aluminium Door with Georgian Bar Dual swing 6 ft × 7 ft · Standard friction stay | Woodenmax,Dual swing doors · 6mm clear tuff · Standard friction stay × 2 doors. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/aluminium-windows/french-door-georgian-bar,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,55394.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > aluminium-windows,aluminium-windows,IN::Standard:0.00 INR,,aluminium-windows,luxury,package,standard-size-package,2026
french-georgian-bar-2-5x8-std,French Aluminium Door with Georgian Bar Single swing 2.5 ft × 8 ft · Standard friction stay | Woodenmax,Swing door (not sliding) · 6mm clear tuff · Standard friction stay. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/aluminium-windows/french-door-georgian-bar,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,26487.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > aluminium-windows,aluminium-windows,IN::Standard:0.00 INR,,aluminium-windows,luxury,package,standard-size-package,2026
french-georgian-bar-3x8-std,French Aluminium Door with Georgian Bar Single swing 3 ft × 8 ft · Standard friction stay | Woodenmax,Swing door (not sliding) · 6mm clear tuff · Standard friction stay. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/aluminium-windows/french-door-georgian-bar,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,31327.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > aluminium-windows,aluminium-windows,IN::Standard:0.00 INR,,aluminium-windows,luxury,package,standard-size-package,2026
french-georgian-bar-4x8-std,French Aluminium Door with Georgian Bar Dual swing 4 ft × 8 ft · Standard friction stay | Woodenmax,Dual swing doors · 6mm clear tuff · Standard friction stay × 2 doors. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/aluminium-windows/french-door-georgian-bar,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,43294.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > aluminium-windows,aluminium-windows,IN::Standard:0.00 INR,,aluminium-windows,luxury,package,standard-size-package,2026
french-georgian-bar-5x8-std,French Aluminium Door with Georgian Bar Dual swing 5 ft × 8 ft · Standard friction stay | Woodenmax,Dual swing doors · 6mm clear tuff · Standard friction stay × 2 doors. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/aluminium-windows/french-door-georgian-bar,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,52974.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > aluminium-windows,aluminium-windows,IN::Standard:0.00 INR,,aluminium-windows,luxury,package,standard-size-package,2026
french-georgian-bar-6x8-std,French Aluminium Door with Georgian Bar Dual swing 6 ft × 8 ft · Standard friction stay | Woodenmax,Dual swing doors · 6mm clear tuff · Standard friction stay × 2 doors. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/aluminium-windows/french-door-georgian-bar,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,62654.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > aluminium-windows,aluminium-windows,IN::Standard:0.00 INR,,aluminium-windows,luxury,package,standard-size-package,2026
french-georgian-bar-2-5x9-std,French Aluminium Door with Georgian Bar Single swing 2.5 ft × 9 ft · Standard friction stay | Woodenmax,Swing door (not sliding) · 6mm clear tuff · Standard friction stay. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/aluminium-windows/french-door-georgian-bar,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,29512.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > aluminium-windows,aluminium-windows,IN::Standard:0.00 INR,,aluminium-windows,luxury,package,standard-size-package,2026
french-georgian-bar-3x9-std,French Aluminium Door with Georgian Bar Single swing 3 ft × 9 ft · Standard friction stay | Woodenmax,Swing door (not sliding) · 6mm clear tuff · Standard friction stay. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/aluminium-windows/french-door-georgian-bar,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,34957.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > aluminium-windows,aluminium-windows,IN::Standard:0.00 INR,,aluminium-windows,luxury,package,standard-size-package,2026
